:START_ID,:END_ID,:TYPE
2025/11/05 13:30,4692f2f96a94f08250d0ea2565430c29747ff4a972a03286f538e0bd489006be,Source
2025/11/05 19:00,4692f2f96a94f08250d0ea2565430c29747ff4a972a03286f538e0bd489006be,Source
Splunk整體架構IP,4692f2f96a94f08250d0ea2565430c29747ff4a972a03286f538e0bd489006be,Source
Splunk套件,4692f2f96a94f08250d0ea2565430c29747ff4a972a03286f538e0bd489006be,Source
過期憑證,4692f2f96a94f08250d0ea2565430c29747ff4a972a03286f538e0bd489006be,Source
Splunk月報寄送,4692f2f96a94f08250d0ea2565430c29747ff4a972a03286f538e0bd489006be,Source
Splunk2024/09~2025/08的維護報告,4692f2f96a94f08250d0ea2565430c29747ff4a972a03286f538e0bd489006be,Source
10月維護報告,4692f2f96a94f08250d0ea2565430c29747ff4a972a03286f538e0bd489006be,Source
B部門indexer索引同步狀態,4692f2f96a94f08250d0ea2565430c29747ff4a972a03286f538e0bd489006be,Source
KV store 憑證效期,4692f2f96a94f08250d0ea2565430c29747ff4a972a03286f538e0bd489006be,Source
已設定完成所有主機的新IP,4692f2f96a94f08250d0ea2565430c29747ff4a972a03286f538e0bd489006be,Source
已部屬新套件至各SH上,4692f2f96a94f08250d0ea2565430c29747ff4a972a03286f538e0bd489006be,Source
已檢查各台主機的 NTP服務已啟用,4692f2f96a94f08250d0ea2565430c29747ff4a972a03286f538e0bd489006be,Source
已將過期憑證移除並重新產生新憑證,4692f2f96a94f08250d0ea2565430c29747ff4a972a03286f538e0bd489006be,Source
已將SPLUNK2024/09~2025/08的維護報告寄給C同事,4692f2f96a94f08250d0ea2565430c29747ff4a972a03286f538e0bd489006be,Source
已設定完成，正在等待防火牆開通,4692f2f96a94f08250d0ea2565430c29747ff4a972a03286f538e0bd489006be,Source
新增indexer至IDX cluster節點，目前將觀察index同步狀態,4692f2f96a94f08250d0ea2565430c29747ff4a972a03286f538e0bd489006be,Source
Splunk整體架構IP調整-完成,4692f2f96a94f08250d0ea2565430c29747ff4a972a03286f538e0bd489006be,Source
Splunk套件升級-完成,4692f2f96a94f08250d0ea2565430c29747ff4a972a03286f538e0bd489006be,Source
NTP服務檢查-完成,4692f2f96a94f08250d0ea2565430c29747ff4a972a03286f538e0bd489006be,Source
SPLUNK月報寄送 已將SPLUNK2024/09~2025/08的維護報告寄給C同事,4692f2f96a94f08250d0ea2565430c29747ff4a972a03286f538e0bd489006be,Source
There is a maintenance record for B客戶.,4692f2f96a94f08250d0ea2565430c29747ff4a972a03286f538e0bd489006be,Source
A工程師 and C人員 handled the processing from 2025/11/05 13:30 to 2025/11/05 19:00.,4692f2f96a94f08250d0ea2565430c29747ff4a972a03286f538e0bd489006be,Source
Splunk's overall IPs were tuned,4692f2f96a94f08250d0ea2565430c29747ff4a972a03286f538e0bd489006be,Source
NTP service on each host was checked and enabled.,4692f2f96a94f08250d0ea2565430c29747ff4a972a03286f538e0bd489006be,Source
The status of kvstore was confirmed to be normal.,4692f2f96a94f08250d0ea2565430c29747ff4a972a03286f538e0bd489006be,Source
The SPLUNK maintenance report for September 2024 - August 2025 was sent to C同事.,4692f2f96a94f08250d0ea2565430c29747ff4a972a03286f538e0bd489006be,Source
C同事,4692f2f96a94f08250d0ea2565430c29747ff4a972a03286f538e0bd489006be,Source
"FIisac information extraction was set up, waiting for firewall approval.",4692f2f96a94f08250d0ea2565430c29747ff4a972a03286f538e0bd489006be,Source
Assigned tasks: Centos OS upgrade (Evaluation in progress),4692f2f96a94f08250d0ea2565430c29747ff4a972a03286f538e0bd489006be,Source
Splunk October Maintenance Report,4692f2f96a94f08250d0ea2565430c29747ff4a972a03286f538e0bd489006be,Source
硬碟空間,f0212ed46ad4ffcb16963538c11d7bc4db5d069fc738fc33c71a88e7d008b497,Source
ocp_cdibh,f0212ed46ad4ffcb16963538c11d7bc4db5d069fc738fc33c71a88e7d008b497,Source
資料同步,f0212ed46ad4ffcb16963538c11d7bc4db5d069fc738fc33c71a88e7d008b497,Source
This is a maintenance record for client B.,f0212ed46ad4ffcb16963538c11d7bc4db5d069fc738fc33c71a88e7d008b497,Source
The processing engineer was C staff.,f0212ed46ad4ffcb16963538c11d7bc4db5d069fc738fc33c71a88e7d008b497,Source
The handling time was from 2025/11/07 15:00 to 2025/11/07 17:00.,f0212ed46ad4ffcb16963538c11d7bc4db5d069fc738fc33c71a88e7d008b497,Source
IDX disk space is full and there are data synchronization issues.,f0212ed46ad4ffcb16963538c11d7bc4db5d069fc738fc33c71a88e7d008b497,Source
"The task was to re-add IDX01, causing IDX02 and IDX03 to be overloaded due to synchronized data.",f0212ed46ad4ffcb16963538c11d7bc4db5d069fc738fc33c71a88e7d008b497,Source
"Data deletion of ocp_cdibh was performed, and data synchronization was reattempted.",f0212ed46ad4ffcb16963538c11d7bc4db5d069fc738fc33c71a88e7d008b497,Source
The backup data synchronization has been completed before leaving.,f0212ed46ad4ffcb16963538c11d7bc4db5d069fc738fc33c71a88e7d008b497,Source
Data size balancing is still in progress.,f0212ed46ad4ffcb16963538c11d7bc4db5d069fc738fc33c71a88e7d008b497,Source
A maintenance record about B客戶 was created.,f0212ed46ad4ffcb16963538c11d7bc4db5d069fc738fc33c71a88e7d008b497,Source
C人員 acted as a processing engineer for this maintenance event,f0212ed46ad4ffcb16963538c11d7bc4db5d069fc738fc33c71a88e7d008b497,Source
IDX硬碟 had a full disk space and data synchronization problems,f0212ed46ad4ffcb16963538c11d7bc4db5d069fc738fc33c71a88e7d008b497,Source
IDX硬碟,f0212ed46ad4ffcb16963538c11d7bc4db5d069fc738fc33c71a88e7d008b497,Source
The IDX02 and IDX03 disks became overloaded due to synchronization data after the IDX01 was added back.,f0212ed46ad4ffcb16963538c11d7bc4db5d069fc738fc33c71a88e7d008b497,Source
Data synchronization is continuously in progress with the ocp_cdibh data deleted and backed up before leaving.,f0212ed46ad4ffcb16963538c11d7bc4db5d069fc738fc33c71a88e7d008b497,Source
2025/11/10 09:30至2025/11/10 12:00,606f607df353db3982afb64bfca7a0bc5efe526e521cd88943e82f095250cb62,Source
資料平衡確認與未連接license master解決,606f607df353db3982afb64bfca7a0bc5efe526e521cd88943e82f095250cb62,Source
工作事項,606f607df353db3982afb64bfca7a0bc5efe526e521cd88943e82f095250cb62,Source
處理工程師為 C人員 進行時間為 2025/11/10 09:30 至 2025/11/10 12:00,606f607df353db3982afb64bfca7a0bc5efe526e521cd88943e82f095250cb62,Source
狀態描述 (Description): 資料平衡確認與未連接license master解決,606f607df353db3982afb64bfca7a0bc5efe526e521cd88943e82f095250cb62,Source
新增/etc/hosts，並重起服務後，正常連線至LM,606f607df353db3982afb64bfca7a0bc5efe526e521cd88943e82f095250cb62,Source
確認資料持續進行平衡，且無空間滿載,606f607df353db3982afb64bfca7a0bc5efe526e521cd88943e82f095250cb62,Source
B客戶 has a maintenance record.,606f607df353db3982afb64bfca7a0bc5efe526e521cd88943e82f095250cb62,Source
C人員 handled the maintenance for B客戶 on 2025/11/10 from 09:30 to 12:00.,606f607df353db3982afb64bfca7a0bc5efe526e521cd88943e82f095250cb62,Source
2025/11/04 13:30至2025/11/04 17:30,0608286643ca0cf07a5d29d01ed10b68de9ecda6530d7dc283611338bb87fa4c,Source
E客戶駐點工作事項 - 20251104,0608286643ca0cf07a5d29d01ed10b68de9ecda6530d7dc283611338bb87fa4c,Source
週四到場作業,0608286643ca0cf07a5d29d01ed10b68de9ecda6530d7dc283611338bb87fa4c,Source
使用底層,0608286643ca0cf07a5d29d01ed10b68de9ecda6530d7dc283611338bb87fa4c,Source
CEF outputs套件,0608286643ca0cf07a5d29d01ed10b68de9ecda6530d7dc283611338bb87fa4c,Source
debug log資料蒐集,0608286643ca0cf07a5d29d01ed10b68de9ecda6530d7dc283611338bb87fa4c,Source
Finding,0608286643ca0cf07a5d29d01ed10b68de9ecda6530d7dc283611338bb87fa4c,Source
ES版本升級,0608286643ca0cf07a5d29d01ed10b68de9ecda6530d7dc283611338bb87fa4c,Source
Splunk版本,0608286643ca0cf07a5d29d01ed10b68de9ecda6530d7dc283611338bb87fa4c,Source
Apim1,0608286643ca0cf07a5d29d01ed10b68de9ecda6530d7dc283611338bb87fa4c,Source
imsdb01兩台UF關閉inputs至不存在的index,0608286643ca0cf07a5d29d01ed10b68de9ecda6530d7dc283611338bb87fa4c,Source
SH FISAC API input,0608286643ca0cf07a5d29d01ed10b68de9ecda6530d7dc283611338bb87fa4c,Source
未使用,0608286643ca0cf07a5d29d01ed10b68de9ecda6530d7dc283611338bb87fa4c,Source
The processing engineer handled the C personnel.,0608286643ca0cf07a5d29d01ed10b68de9ecda6530d7dc283611338bb87fa4c,Source
The maintenance report was completed.,0608286643ca0cf07a5d29d01ed10b68de9ecda6530d7dc283611338bb87fa4c,Source
The RES3SQL19 data holding status was checked,0608286643ca0cf07a5d29d01ed10b68de9ecda6530d7dc283611338bb87fa4c,Source
There will be an on-site operation next Thursday.,0608286643ca0cf07a5d29d01ed10b68de9ecda6530d7dc283611338bb87fa4c,Source
Please help me apply for the use of the bottom layer this Thursday.,0608286643ca0cf07a5d29d01ed10b68de9ecda6530d7dc283611338bb87fa4c,Source
The processing engineer handled the C personnel from 2025/11/04 13:30 to 2025/11/04 17:30.,0608286643ca0cf07a5d29d01ed10b68de9ecda6530d7dc283611338bb87fa4c,Source
There is a maintenance record for E Customer.,0608286643ca0cf07a5d29d01ed10b68de9ecda6530d7dc283611338bb87fa4c,Source
The RES3SQL19 data holding status was checked.,0608286643ca0cf07a5d29d01ed10b68de9ecda6530d7dc283611338bb87fa4c,Source
An on-site operation will be performed next Thursday,0608286643ca0cf07a5d29d01ed10b68de9ecda6530d7dc283611338bb87fa4c,Source
E客戶 has a maintenance record.,0608286643ca0cf07a5d29d01ed10b68de9ecda6530d7dc283611338bb87fa4c,Source
C人員 is the engineer handling the case.,0608286643ca0cf07a5d29d01ed10b68de9ecda6530d7dc283611338bb87fa4c,Source
The maintenance work for E客戶 is scheduled from 2025/11/04 13:30 to 2025/11/04 17:30.,0608286643ca0cf07a5d29d01ed10b68de9ecda6530d7dc283611338bb87fa4c,Source
E客戶 has a task on-site for work items dated 20251104,0608286643ca0cf07a5d29d01ed10b68de9ecda6530d7dc283611338bb87fa4c,Source
The tasks include completing a maintenance report and confirming the data condition of RES3SQL19.,0608286643ca0cf07a5d29d01ed10b68de9ecda6530d7dc283611338bb87fa4c,Source
RES3SQL19,0608286643ca0cf07a5d29d01ed10b68de9ecda6530d7dc283611338bb87fa4c,Source
"There are pending tasks to add debug log data collection for CEF outputs package, upgrade ES version due to threat object duplication display issue, upgrade Splunk version, turn off inputs for Apim1 and imsdb01 to a non-existent index, and close the unused SH FISAC API input.",0608286643ca0cf07a5d29d01ed10b68de9ecda6530d7dc283611338bb87fa4c,Source
CEF,0608286643ca0cf07a5d29d01ed10b68de9ecda6530d7dc283611338bb87fa4c,Source
ES,0608286643ca0cf07a5d29d01ed10b68de9ecda6530d7dc283611338bb87fa4c,Source
imsdb01,0608286643ca0cf07a5d29d01ed10b68de9ecda6530d7dc283611338bb87fa4c,Source
2025/10/30 13:30 至 2025/10/30 17:00,30a9c72d799597fa49fdfcc43021fc31e90215520bda7c3e9f159b72756e6fee,Source
E客戶駐點工作事項 - 20251030,30a9c72d799597fa49fdfcc43021fc31e90215520bda7c3e9f159b72756e6fee,Source
協助新增寄信套件,30a9c72d799597fa49fdfcc43021fc31e90215520bda7c3e9f159b72756e6fee,Source
完成寄信測試,30a9c72d799597fa49fdfcc43021fc31e90215520bda7c3e9f159b72756e6fee,Source
This is a maintenance record for E customer.,30a9c72d799597fa49fdfcc43021fc31e90215520bda7c3e9f159b72756e6fee,Source
The time of the operation was from 2025/10/30 13:30 to 2025/10/30 17:00.,30a9c72d799597fa49fdfcc43021fc31e90215520bda7c3e9f159b72756e6fee,Source
The status description is as follows: E customer on-site work items - 20251030.,30a9c72d799597fa49fdfcc43021fc31e90215520bda7c3e9f159b72756e6fee,Source
The action taken was as follows.,30a9c72d799597fa49fdfcc43021fc31e90215520bda7c3e9f159b72756e6fee,Source
Work contents include 1. Help add mail package and 2. Complete mail testing.,30a9c72d799597fa49fdfcc43021fc31e90215520bda7c3e9f159b72756e6fee,Source
E客戶進行駐點工作,30a9c72d799597fa49fdfcc43021fc31e90215520bda7c3e9f159b72756e6fee,Source
C人員處理維護紀錄,30a9c72d799597fa49fdfcc43021fc31e90215520bda7c3e9f159b72756e6fee,Source
2025/11/11 13:30,7fe68ac7136ffd8ab465d6f875d31d4614f69e28ac3fcb0f2dac1fcffa67309b,Source
2025/11/11 17:00,7fe68ac7136ffd8ab465d6f875d31d4614f69e28ac3fcb0f2dac1fcffa67309b,Source
駐點工作事項,7fe68ac7136ffd8ab465d6f875d31d4614f69e28ac3fcb0f2dac1fcffa67309b,Source
預計本周五(11/14)與下周二(11/18),7fe68ac7136ffd8ab465d6f875d31d4614f69e28ac3fcb0f2dac1fcffa67309b,Source
申請底層,7fe68ac7136ffd8ab465d6f875d31d4614f69e28ac3fcb0f2dac1fcffa67309b,Source
關閉Apim1,7fe68ac7136ffd8ab465d6f875d31d4614f69e28ac3fcb0f2dac1fcffa67309b,Source
imsdb01兩台Uf中舊的殘留input設定,7fe68ac7136ffd8ab465d6f875d31d4614f69e28ac3fcb0f2dac1fcffa67309b,Source
Checkpoint 資料收容,7fe68ac7136ffd8ab465d6f875d31d4614f69e28ac3fcb0f2dac1fcffa67309b,Source
asset,7fe68ac7136ffd8ab465d6f875d31d4614f69e28ac3fcb0f2dac1fcffa67309b,Source
異常,7fe68ac7136ffd8ab465d6f875d31d4614f69e28ac3fcb0f2dac1fcffa67309b,Source
多個hostname,7fe68ac7136ffd8ab465d6f875d31d4614f69e28ac3fcb0f2dac1fcffa67309b,Source
報廢/營運中欄位,7fe68ac7136ffd8ab465d6f875d31d4614f69e28ac3fcb0f2dac1fcffa67309b,Source
待完成工作項目,7fe68ac7136ffd8ab465d6f875d31d4614f69e28ac3fcb0f2dac1fcffa67309b,Source
CEF outputs套件調整送出格式,7fe68ac7136ffd8ab465d6f875d31d4614f69e28ac3fcb0f2dac1fcffa67309b,Source
Splunk版本升級,7fe68ac7136ffd8ab465d6f875d31d4614f69e28ac3fcb0f2dac1fcffa67309b,Source
處理工程師為 C人員進行時間為 2025/11/11 13:30 至 2025/11/11 17:00。,7fe68ac7136ffd8ab465d6f875d31d4614f69e28ac3fcb0f2dac1fcffa67309b,Source
預計本周五(11/14)與下周二(11/18)到場作業，請您協助申請底層,7fe68ac7136ffd8ab465d6f875d31d4614f69e28ac3fcb0f2dac1fcffa67309b,Source
預計本周五(11/14)與下周二(11/18)到場作業,7fe68ac7136ffd8ab465d6f875d31d4614f69e28ac3fcb0f2dac1fcffa67309b,Source
"請您協助申請底層 1, 關閉Apim1與imsdb01兩台UF中舊的殘留input設定",7fe68ac7136ffd8ab465d6f875d31d4614f69e28ac3fcb0f2dac1fcffa67309b,Source
預計本周五(11/14) 與下周二(11/18)到場作業,7fe68ac7136ffd8ab465d6f875d31d4614f69e28ac3fcb0f2dac1fcffa67309b,Source
確認Checkpoint 資料收容,7fe68ac7136ffd8ab465d6f875d31d4614f69e28ac3fcb0f2dac1fcffa67309b,Source
確認asset中異常：有多個hostname有相同IP，確認原因為將是否報廢/營運中欄位匯入資產,7fe68ac7136ffd8ab465d6f875d31d4614f69e28ac3fcb0f2dac1fcffa67309b,Source
狀態描述 (Description): E客戶駐點工作事項 - 20251111,7fe68ac7136ffd8ab465d6f875d31d4614f69e28ac3fcb0f2dac1fcffa67309b,Source
Finding會因為threat object重複顯示，需進行ES版本升級,7fe68ac7136ffd8ab465d6f875d31d4614f69e28ac3fcb0f2dac1fcffa67309b,Source
Disable splunk自動version check,7fe68ac7136ffd8ab465d6f875d31d4614f69e28ac3fcb0f2dac1fcffa67309b,Source
資產新增報廢/營運中欄位,7fe68ac7136ffd8ab465d6f875d31d4614f69e28ac3fcb0f2dac1fcffa67309b,Source
SH FISAC API input (未使用)關閉,7fe68ac7136ffd8ab465d6f875d31d4614f69e28ac3fcb0f2dac1fcffa67309b,Source
E客戶駐點工作事項 - 20251111 有多個hostname有相同IP，確認原因為將是否報廢/營運中欄位匯入資產,7fe68ac7136ffd8ab465d6f875d31d4614f69e28ac3fcb0f2dac1fcffa67309b,Source
E,7fe68ac7136ffd8ab465d6f875d31d4614f69e28ac3fcb0f2dac1fcffa67309b,Source
host-name,7fe68ac7136ffd8ab465d6f875d31d4614f69e28ac3fcb0f2dac1fcffa67309b,Source
C人員 進行時間為 2025/11/11 13:30 至 2025/11/11 17:00,7fe68ac7136ffd8ab465d6f875d31d4614f69e28ac3fcb0f2dac1fcffa67309b,Source
"預計本周五(11/14)與下周二(11/18)到場作業，請您協助申請底層 1, 關閉Apim1與imsdb01兩台UF中舊的殘留input設定",7fe68ac7136ffd8ab465d6f875d31d4614f69e28ac3fcb0f2dac1fcffa67309b,Source
2025/11/14 09:00,bd8838d6d53b89780fdabec65a7640c36bd1c2d3095d0e76d4004fe2a7e344fa,Source
2025/11/14 15:33,bd8838d6d53b89780fdabec65a7640c36bd1c2d3095d0e76d4004fe2a7e344fa,Source
FISAC API input,bd8838d6d53b89780fdabec65a7640c36bd1c2d3095d0e76d4004fe2a7e344fa,Source
11/18,bd8838d6d53b89780fdabec65a7640c36bd1c2d3095d0e76d4004fe2a7e344fa,Source
底層,bd8838d6d53b89780fdabec65a7640c36bd1c2d3095d0e76d4004fe2a7e344fa,Source
自動version check,bd8838d6d53b89780fdabec65a7640c36bd1c2d3095d0e76d4004fe2a7e344fa,Source
換行字元,bd8838d6d53b89780fdabec65a7640c36bd1c2d3095d0e76d4004fe2a7e344fa,Source
格式,bd8838d6d53b89780fdabec65a7640c36bd1c2d3095d0e76d4004fe2a7e344fa,Source
IIS LOG拋送,bd8838d6d53b89780fdabec65a7640c36bd1c2d3095d0e76d4004fe2a7e344fa,Source
目的,bd8838d6d53b89780fdabec65a7640c36bd1c2d3095d0e76d4004fe2a7e344fa,Source
資產新增,bd8838d6d53b89780fdabec65a7640c36bd1c2d3095d0e76d4004fe2a7e344fa,Source
imsdb02UF,bd8838d6d53b89780fdabec65a7640c36bd1c2d3095d0e76d4004fe2a7e344fa,Source
input,bd8838d6d53b89780fdabec65a7640c36bd1c2d3095d0e76d4004fe2a7e344fa,Source
處理工程師為 C人員 進行時間為 2025/11/14 09:00 至 2025/11/14 15:33。,bd8838d6d53b89780fdabec65a7640c36bd1c2d3095d0e76d4004fe2a7e344fa,Source
今日工作內容如下，預計下周二(11/18)到場作業，請您協助申請底層,bd8838d6d53b89780fdabec65a7640c36bd1c2d3095d0e76d4004fe2a7e344fa,Source
E客戶駐點工作事項 - 20251114,bd8838d6d53b89780fdabec65a7640c36bd1c2d3095d0e76d4004fe2a7e344fa,Source
E客戶維護紀錄。,bd8838d6d53b89780fdabec65a7640c36bd1c2d3095d0e76d4004fe2a7e344fa,Source
待完成工作項目：,bd8838d6d53b89780fdabec65a7640c36bd1c2d3095d0e76d4004fe2a7e344fa,Source
FInding會重複顯示,bd8838d6d53b89780fdabec65a7640c36bd1c2d3095d0e76d4004fe2a7e344fa,Source
關閉imsdb02UF中舊的殘留input設定,bd8838d6d53b89780fdabec65a7640c36bd1c2d3095d0e76d4004fe2a7e344fa,Source
An maintenance record about customer E.,bd8838d6d53b89780fdabec65a7640c36bd1c2d3095d0e76d4004fe2a7e344fa,Source
E客戶 had a on-site work item-20251114.,bd8838d6d53b89780fdabec65a7640c36bd1c2d3095d0e76d4004fe2a7e344fa,Source
Requesting assistance in applying for the bottom layer and disable automatic version check of splunk.,bd8838d6d53b89780fdabec65a7640c36bd1c2d3095d0e76d4004fe2a7e344fa,Source
Adjust IIS LOG forwarding destination,bd8838d6d53b89780fdabec65a7640c36bd1c2d3095d0e76d4004fe2a7e344fa,Source
IISLOG,bd8838d6d53b89780fdabec65a7640c36bd1c2d3095d0e76d4004fe2a7e344fa,Source
"Finding will display duplicate threat objects, need to upgrade ES version",bd8838d6d53b89780fdabec65a7640c36bd1c2d3095d0e76d4004fe2a7e344fa,Source
THREAT OBJECT,bd8838d6d53b89780fdabec65a7640c36bd1c2d3095d0e76d4004fe2a7e344fa,Source
Upgrade Splunk version.,bd8838d6d53b89780fdabec65a7640c36bd1c2d3095d0e76d4004fe2a7e344fa,Source
Close old residual input settings in imsdb02UF,bd8838d6d53b89780fdabec65a7640c36bd1c2d3095d0e76d4004fe2a7e344fa,Source
Turn off SH FISAC API input (not used).,bd8838d6d53b89780fdabec65a7640c36bd1c2d3095d0e76d4004fe2a7e344fa,Source
SH FISAC API,bd8838d6d53b89780fdabec65a7640c36bd1c2d3095d0e76d4004fe2a7e344fa,Source
處理工程師為 C人員進行時間為 2025/11/17 09:00 至 2025/11/17 17:00.,88418c23549698006cb45b47149746fbf801102964788f0e3e58698f94808c31,Source
狀態描述 (Description): E客戶駐點工作事項 - 20251117 處置動作 (Action): 今日工作內容如下，,88418c23549698006cb45b47149746fbf801102964788f0e3e58698f94808c31,Source
Splunk升版，從9.3.3升版至9.3.8，再麻煩您申請弱點復掃,88418c23549698006cb45b47149746fbf801102964788f0e3e58698f94808c31,Source
Splunk升版，從9.3.3升版至9.3.8,88418c23549698006cb45b47149746fbf801102964788f0e3e58698f94808c31,Source
再麻煩您申請弱點復掃,88418c23549698006cb45b47149746fbf801102964788f0e3e58698f94808c31,Source
C人員 handle the maintenance of E客戶.,88418c23549698006cb45b47149746fbf801102964788f0e3e58698f94808c31,Source
E客戶 requires Splunk upgrade from version 9.3.3 to 9.3.8 and a vulnerability scan request.,88418c23549698006cb45b47149746fbf801102964788f0e3e58698f94808c31,Source
Fix FISAC API Input error when there is no data.,88418c23549698006cb45b47149746fbf801102964788f0e3e58698f94808c31,Source
FISAC API Input,88418c23549698006cb45b47149746fbf801102964788f0e3e58698f94808c31,Source
Error,88418c23549698006cb45b47149746fbf801102964788f0e3e58698f94808c31,Source
"Address the issue of duplicate threat object display in Finding, which requires an ES version upgrade.",88418c23549698006cb45b47149746fbf801102964788f0e3e58698f94808c31,Source
threat object,88418c23549698006cb45b47149746fbf801102964788f0e3e58698f94808c31,Source
Close the old residual input settings in imsdb02UF,88418c23549698006cb45b47149746fbf801102964788f0e3e58698f94808c31,Source
Disable unused system schedules in dashboard studio,88418c23549698006cb45b47149746fbf801102964788f0e3e58698f94808c31,Source
dashboard,88418c23549698006cb45b47149746fbf801102964788f0e3e58698f94808c31,Source
studio,88418c23549698006cb45b47149746fbf801102964788f0e3e58698f94808c31,Source
H客戶,2036a9bdc6d4fb3d7f16afd792a99e972d9f8ccf8833088b98cc5a8ce0b3d542,Source
Splunk平台維護案(06-11月),2036a9bdc6d4fb3d7f16afd792a99e972d9f8ccf8833088b98cc5a8ce0b3d542,Source
9.2.3,2036a9bdc6d4fb3d7f16afd792a99e972d9f8ccf8833088b98cc5a8ce0b3d542,Source
services,2036a9bdc6d4fb3d7f16afd792a99e972d9f8ccf8833088b98cc5a8ce0b3d542,Source
服務,2036a9bdc6d4fb3d7f16afd792a99e972d9f8ccf8833088b98cc5a8ce0b3d542,Source
normal,2036a9bdc6d4fb3d7f16afd792a99e972d9f8ccf8833088b98cc5a8ce0b3d542,Source
bugs,2036a9bdc6d4fb3d7f16afd792a99e972d9f8ccf8833088b98cc5a8ce0b3d542,Source
expansion of authorization quantity to 5 GB,2036a9bdc6d4fb3d7f16afd792a99e972d9f8ccf8833088b98cc5a8ce0b3d542,Source
current version 9.3.8,2036a9bdc6d4fb3d7f16afd792a99e972d9f8ccf8833088b98cc5a8ce0b3d542,Source
latest version 10.0.2,2036a9bdc6d4fb3d7f16afd792a99e972d9f8ccf8833088b98cc5a8ce0b3d542,Source
處理工程師為 C人員 進行時間為 2025/11/25 09:30 至 2025/11/25 14:00。,2036a9bdc6d4fb3d7f16afd792a99e972d9f8ccf8833088b98cc5a8ce0b3d542,Source
這是一筆關於 H客戶 的維護紀錄。,2036a9bdc6d4fb3d7f16afd792a99e972d9f8ccf8833088b98cc5a8ce0b3d542,Source
今日已完成Splunk版本升級， 自9.2.3升版至9.3.8。,2036a9bdc6d4fb3d7f16afd792a99e972d9f8ccf8833088b98cc5a8ce0b3d542,Source
自9.2.3升版至9.3.8,2036a9bdc6d4fb3d7f16afd792a99e972d9f8ccf8833088b98cc5a8ce0b3d542,Source
狀態描述 (Description): Splunk平台維護案(06-11月)半年系統檢視_DM20250258_(1/2)。,2036a9bdc6d4fb3d7f16afd792a99e972d9f8ccf8833088b98cc5a8ce0b3d542,Source
H客戶 is the subject of a maintenance record.,2036a9bdc6d4fb3d7f16afd792a99e972d9f8ccf8833088b98cc5a8ce0b3d542,Source
C人員 is handling an event.,2036a9bdc6d4fb3d7f16afd792a99e972d9f8ccf8833088b98cc5a8ce0b3d542,Source
Splunk平台維護案(06-11月)半年系統檢視_DM20250258_(1/2) is the current maintenance plan.,2036a9bdc6d4fb3d7f16afd792a99e972d9f8ccf8833088b98cc5a8ce0b3d542,Source
Splunk平台維護案,2036a9bdc6d4fb3d7f16afd792a99e972d9f8ccf8833088b98cc5a8ce0b3d542,Source
The Splunk version has been upgraded from 9.2.3 to 9.3.8 and all services have been verified as normal.,2036a9bdc6d4fb3d7f16afd792a99e972d9f8ccf8833088b98cc5a8ce0b3d542,Source
"The current versions of Splunk and UF are 9.3.8/2025.11.14, respectively (EOS: 2026.06.24).",2036a9bdc6d4fb3d7f16afd792a99e972d9f8ccf8833088b98cc5a8ce0b3d542,Source
"The latest versions of Splunk and UF are 10.0.2/2025.11.14, respectively (EOS: 2027.07.28).",2036a9bdc6d4fb3d7f16afd792a99e972d9f8ccf8833088b98cc5a8ce0b3d542,Source
2025/12/24 09:00 至 2025/12/24 17:00,feab2ad0ae387b705113e52ed6d0edb70331dda9672f72e68d33f67a98a8c058,Source
E客戶駐點工作事項 - 20251124,feab2ad0ae387b705113e52ed6d0edb70331dda9672f72e68d33f67a98a8c058,Source
Splunk升版完成,feab2ad0ae387b705113e52ed6d0edb70331dda9672f72e68d33f67a98a8c058,Source
工程師處理 C人員,feab2ad0ae387b705113e52ed6d0edb70331dda9672f72e68d33f67a98a8c058,Source
狀態描述是 E客戶駐點工作事項 - 20251124,feab2ad0ae387b705113e52ed6d0edb70331dda9672f72e68d33f67a98a8c058,Source
E client is maintained.,feab2ad0ae387b705113e52ed6d0edb70331dda9672f72e68d33f67a98a8c058,Source
E client,feab2ad0ae387b705113e52ed6d0edb70331dda9672f72e68d33f67a98a8c058,Source
C staff works on E client on 2025/12/24 from 09:00 to 17:00.,feab2ad0ae387b705113e52ed6d0edb70331dda9672f72e68d33f67a98a8c058,Source
C staff,feab2ad0ae387b705113e52ed6d0edb70331dda9672f72e68d33f67a98a8c058,Source
2025/12/24,feab2ad0ae387b705113e52ed6d0edb70331dda9672f72e68d33f67a98a8c058,Source
Splunk is updated for E client on 2025-11-24,feab2ad0ae387b705113e52ed6d0edb70331dda9672f72e68d33f67a98a8c058,Source
2025/11/24,feab2ad0ae387b705113e52ed6d0edb70331dda9672f72e68d33f67a98a8c058,Source
處理工程師為 C人員 進行時間為 2025/11/24 09:00 至 2025/11/24 17:30。,48f4b00e3e6051c130d4962b6f45513dec352706f7b7f0984fc484d9147132cb,Source
狀態描述 (Description): E客戶駐點工作事項 - 20251114 處置動作 (Action): 前一封CSR時間誤植，,48f4b00e3e6051c130d4962b6f45513dec352706f7b7f0984fc484d9147132cb,Source
C人員 is the processing engineer.,48f4b00e3e6051c130d4962b6f45513dec352706f7b7f0984fc484d9147132cb,Source
E客戶 has an on-site job related to the work on 20251114.,48f4b00e3e6051c130d4962b6f45513dec352706f7b7f0984fc484d9147132cb,Source
